,Year,Incid_Name,Event_ID,BurnBndAc,tst,ted,lon0,lon1,lat0,lat1
806,2013,FLMIR-FY2013-RX-COMPARTMENT 9-1,FL2850808064820130617,1517,6/15/2013,6/16/2013 12:00,-80.67402099,-80.63624656,28.49278736,28.51679643
807,2013,MINER PARADISE COMPLEX,MT4548111089520130816,12210,8/16/2013,9/1/2013 12:00,-110.9921816,-110.6146577,45.11087383,45.48547011
808,2013,UNNAMED,FL2901008156020130625,1038,6/25/2013,6/25/2013 12:00,-81.56965504,-81.54254783,28.99251014,29.02451171
809,2013,UNNAMED,LA3149809304220130228,1477,2/28/2013,2/28/2013 12:00,-93.0538931,-93.03186301,31.45577611,31.51641102
810,2013,UNNAMED,AR3463709341420130307,1981,3/7/2013,3/7/2013 12:00,-93.43232694,-93.39034686,34.60904326,34.65308051
811,2013,UNNAMED,LA3151009301520130228,4440,2/28/2013,2/28/2013 12:00,-93.0353363,-92.98161599,31.47822411,31.53896907
812,2013,UNNAMED,FL2932008179120130612,2516,6/13/2013,6/13/2013 12:00,-81.81190489,-81.74513022,29.30827883,29.33801319
813,2013,UNNAMED,AR3473809428020130424,1063,4/22/2013,4/22/2013 12:00,-94.30714931,-94.25741178,34.72512514,34.74576623
814,2013,UNNAMED,SC3451608143320130315,2274,3/15/2013,3/15/2013 12:00,-81.45093804,-81.42337775,34.49647887,34.54886679
815,2013,UNNAMED,SC3455008176020130408,2237,4/8/2013,4/8/2013 12:00,-81.80704608,-81.75505848,34.53680869,34.56926356
816,2013,UNNAMED,LA3098009319020130312,1407,3/12/2013,3/12/2013 12:00,-93.18812321,-93.14456998,30.94543019,30.98165246
817,2013,HUNTING RX FY13,OK3449109702920130217,1367,2/18/2013,2/18/2013 12:00,-97.03929393,-97.01997007,34.44960845,34.50719363
818,2013,UNNAMED,GA3469608338820130327,1753,3/14/2013,3/27/2013 12:00,-83.40354817,-83.3643942,34.67570942,34.70868422
819,2013,FIR GROVE,ID4321511470020130728,7133,7/28/2013,7/29/2013 12:00,-114.7140064,-114.6162285,43.16854186,43.22854488
820,2013,BEAVER CREEK,ID4345711455020130807,111286,8/8/2013,8/24/2013 12:00,-114.6906222,-114.3224414,43.45431987,43.75202595
821,2013,POINTE,ID4210911463320130701,3059,7/2/2013,7/2/2013 12:00,-114.6514791,-114.6084506,42.05470189,42.13507892
822,2013,UNNAMED,VA3812107982620130422,1026,4/22/2013,4/22/2013 12:00,-79.85202823,-79.8116899,38.10665098,38.13606155
823,2013,CATTLE GUARD,NV4188211609920130716,3991,7/17/2013,7/18/2013 12:00,-116.1227245,-116.0459751,41.86365671,41.9153093
824,2013,PAPOOSE,ID4520011474120130708,10052,7/9/2013,8/8/2013 12:00,-114.8016962,-114.6844438,45.10905344,45.22786792
825,2013,HORSE BUTTE 2,ID4235011523620130716,5326,7/17/2013,7/17/2013 12:00,-115.3158063,-115.232794,42.35572311,42.42202882
826,2013,RIDGE,ID4423611540120130716,5034,7/16/2013,8/18/2013 12:00,-115.4273999,-115.3635207,44.19162737,44.2655935
827,2013,THUNDER CITY,ID4497911525820130719,12562,7/20/2013,8/26/2013 12:00,-115.2672439,-115.0888992,44.95611,45.03284586
828,2013,LODGEPOLE,ID4452811445820130720,22406,7/20/2013,8/20/2013 12:00,-114.5068774,-114.3445746,44.51120715,44.61331213
829,2013,SILVER,ID4523311513120130813,1258,8/15/2013,9/12/2013 12:00,-115.1530364,-115.107346,45.21515369,45.2477258
830,2013,COXEY,ID4514711504320130830,1082,8/31/2013,9/5/2013 12:00,-115.0577359,-114.9951375,45.13772458,45.15267448
831,2013,TANK HOLLOW,TN3658308181620130409,1340,4/10/2013,4/10/2013 12:00,-81.83185523,-81.79139969,36.55834991,36.59404195
832,2013,LITTLE QUEENS,ID4388711518020130817,27550,8/6/2013,9/2/2013 12:00,-115.2369296,-115.0829414,43.79880757,43.95103043
833,2013,KELLEY,ID4355711510020130824,16291,8/25/2013,9/11/2013 12:00,-115.1388469,-114.9515892,43.53622956,43.60526447
834,2013,LEGGIT,ID4379911505820130703,1150,7/8/2013,7/29/2013 12:00,-115.0635594,-115.0122898,43.78885482,43.80808488
835,2013,PINE CREEK,ID4376811602520130715,3364,7/15/2013,7/22/2013 12:00,-115.9848669,-115.9401777,43.73390974,43.78341768
836,2013,BROWNS GULCH,ID4291211546620130716,4495,7/17/2013,7/17/2013 12:00,-115.5272755,-115.4469479,42.87339209,42.92738263
837,2013,WIELAND,NV4118111620820130716,3096,7/17/2013,7/18/2013 12:00,-116.2398562,-116.1537015,41.15462139,41.19580376
838,2013,RED COW,NV4140911643520130817,16908,8/17/2013,8/19/2013 12:00,-116.4693446,-116.3386783,41.34000541,41.45257979
839,2013,WATERPIPE,NV4125911609620130820,3210,8/20/2013,8/20/2013 12:00,-116.14887,-116.0864189,41.22435067,41.26729856
840,2013,UNNAMED,KY3712408347320130415,1226,4/16/2013,4/16/2013 12:00,-83.4935922,-83.46042258,37.10500671,37.13550217
841,2013,UNNAMED,KY3678208445620130314,3940,3/14/2013,3/21/2013 12:00,-84.4836394,-84.40198742,36.74847929,36.7974926
842,2013,AIR,ID4299511589420130808,3360,8/9/2013,8/9/2013 12:00,-115.9383442,-115.8538726,42.99276331,43.02662879
843,2013,MCCAN,ID4342011485220130807,22874,8/8/2013,8/16/2013 12:00,-115.0307128,-114.8328714,43.38150908,43.48051307
844,2013,PONY COMPLEX,ID4329411554820130809,148188,8/9/2013,8/15/2013 12:00,-115.8643045,-115.437804,43.21543591,43.55470741
845,2013,UNNAMED,AR3548609277020130308,1195,3/12/2013,3/26/2013 12:00,-92.80184107,-92.76176543,35.47697879,35.50540993
846,2013,ROCK CREEK RX,MO3663609373520130315,1888,3/15/2013,3/16/2013 12:00,-93.76853968,-93.73339585,36.62064595,36.65431031
847,2013,ELK COMPLEX,ID4334011550020130809,129565,8/9/2013,8/21/2013 12:00,-115.6857171,-115.2830366,43.32937927,43.62591773
848,2013,UNNAMED,AL3436508726720130308,1080,3/8/2013,3/8/2013 12:00,-87.28533637,-87.25313184,34.35293664,34.37772802
849,2013,FERGUSON,NV3964811658420130609,1232,6/10/2013,6/10/2013 12:00,-116.6116497,-116.5763575,39.63340506,39.66306499
850,2013,NORTH CREEK,NV4003011445220130701,1274,7/1/2013,7/2/2013 12:00,-114.51099,-114.4481829,40.00545129,40.0333758
851,2013,UNNAMED,AL3434908732120130314,1845,3/15/2013,3/15/2013 12:00,-87.33740253,-87.30037968,34.33268527,34.37059453
852,2013,SMITH RANCH,NV4052111560220130719,2937,7/20/2013,7/20/2013 12:00,-115.6103279,-115.5586015,40.47336316,40.52964992
853,2013,UNNAMED,AL3439808750520130320,1075,3/20/2013,3/20/2013 12:00,-87.521006,-87.49685848,34.38100471,34.41847901
854,2013,UNNAMED,MS3128609101820130301,1108,3/1/2013,3/1/2013 12:00,-91.02708882,-91.00389023,31.27467236,31.30116935
855,2013,UNNAMED,MS3137609086320130305,1276,3/6/2013,3/6/2013 12:00,-90.88377504,-90.84898153,31.37213548,31.39944723
856,2013,UNNAMED,MS3132009092820130309,4768,3/15/2013,3/15/2013 12:00,-90.97304767,-90.91472503,31.29016417,31.34824678
857,2013,UNNAMED,MS3144809101320130320,1995,3/6/2013,3/20/2013 12:00,-91.04065569,-91.00030379,31.42323686,31.46685876
858,2013,UNNAMED,MS3143209105120130313,1175,3/13/2013,3/13/2013 12:00,-91.06614597,-91.0383729,31.41911723,31.45062515
859,2013,SNOW CREEK,NV4007011490520130808,1295,8/8/2013,8/9/2013 12:00,-114.9093827,-114.8754393,40.05728744,40.08629722
860,2013,GOAT PEAK,NV4034411693620130630,2029,7/1/2013,7/3/2013 12:00,-116.9709046,-116.9061776,40.33826862,40.36410954
861,2013,UNNAMED,AR3483609400820130316,2274,3/16/2013,3/16/2013 12:00,-94.03886488,-93.99343589,34.81358763,34.85020475
862,2013,UNNAMED,MS3140409096820130316,1482,3/16/2013,3/16/2013 12:00,-90.97834246,-90.95102337,31.38501859,31.41946239
863,2013,SPRING PEAK,NV3826311825020130818,13901,8/18/2013,8/19/2013 12:00,-118.9479611,-118.8318933,38.19668939,38.30344063
864,2013,BIG WINDY COMPLEX,OR4261412376020130726,28911,7/27/2013,9/15/2013 12:00,-123.8234905,-123.6487223,42.55700835,42.70867032
865,2013,WHISKEY,OR4292312275720130726,16509,7/26/2013,9/15/2013 12:00,-122.8207031,-122.7052319,42.87103761,42.9648565
866,2013,BUCKEYE,OR4304512272320130726,1785,7/26/2013,8/6/2013 12:00,-122.7421877,-122.6950291,43.02200376,43.06871661
867,2013,BRIMSTONE FIRE,OR4261812347620130726,2444,7/26/2013,8/6/2013 12:00,-123.5120515,-123.4720515,42.58539047,42.62576039
868,2013,UNNAMED,AR3479509408620130303,5233,3/15/2013,3/16/2013 12:00,-94.15961936,-94.06139473,34.76613594,34.81380505
869,2013,LABRADOR,OR4236712381420130726,2108,7/26/2013,8/5/2013 12:00,-123.8357426,-123.7849691,42.34181537,42.37533402
870,2013,ASPEN,CA3727911931820130722,23564,7/23/2013,9/20/2013 12:00,-119.3380612,-119.1882932,37.21834343,37.36978997
871,2013,CARSTENS,CA3755011992320130616,1733,6/17/2013,6/20/2013 12:00,-119.8973948,-119.8492657,37.52010018,37.56716394
872,2013,UNNAMED,KY3680808453320130410,1163,4/10/2013,4/10/2013 12:00,-84.55390808,-84.49999985,36.79809582,36.8309131
873,2013,BISON,NV3887811956120130704,23611,7/5/2013,7/10/2013 12:00,-119.5657282,-119.3994307,38.8366626,39.03019782
874,2013,DADS,OR4273212351520130726,25216,7/26/2013,8/19/2013 12:00,-123.6048093,-123.4307238,42.65209576,42.78470314
875,2013,POWER,CA3824712003420130805,1181,8/5/2013,8/8/2013 12:00,-120.0331688,-119.9980402,38.23599679,38.26415076
876,2013,AMERICAN,CA3911912064620130810,27938,8/11/2013,9/18/2013 12:00,-120.6737684,-120.5018691,39.07122015,39.20038902
877,2013,WHITE PINE,NV3886411540020130705,1295,7/8/2013,7/18/2013 12:00,-115.4132954,-115.390425,38.85494788,38.90189126
878,2013,WILLOW CREEK,NV3907111617420130629,4051,6/29/2013,6/29/2013 12:00,-116.2459953,-116.1970556,39.04188996,39.1029707
879,2013,FISH,CA3620811844420130823,2141,8/24/2013,8/29/2013 12:00,-118.4473114,-118.4063088,36.20729496,36.25323367
880,2013,NORTH RABBIT,OR4285712358520130726,25085,7/26/2013,8/19/2013 12:00,-123.6649509,-123.5249506,42.73416937,42.88970813
881,2013,BUTLER,CA4133312337620130731,24058,8/1/2013,8/24/2013 12:00,-123.4658548,-123.3191058,41.21350798,41.34248429
882,2013,SALMON RIVER COMPLEX,CA4130012313520130731,14959,8/1/2013,8/28/2013 12:00,-123.3051509,-123.1016232,41.27333337,41.35446694
883,2013,CORRAL COMPLEX,CA4103512348820130810,13595,8/10/2013,9/14/2013 12:00,-123.5340228,-123.4042347,40.98709533,41.07422891
884,2013,PANTHER,CA4018812160120130501,7229,5/1/2013,5/5/2013 12:00,-121.7060742,-121.5945188,40.14251097,40.20315885
885,2013,DEER,CA4002112187220130823,11870,8/24/2013,8/26/2013 12:00,-121.9119947,-121.8051189,40.03042463,40.11887758
886,2013,UNNAMED,AR3482209305720130417,4461,4/16/2013,4/16/2013 12:00,-93.09865871,-93.02528574,34.80880717,34.85183522
887,2013,UNNAMED,OR4227712129020130507,1571,5/1/2013,5/1/2013 12:00,-121.3252202,-121.2771346,42.26136741,42.2933522
888,2013,SWEDES,CA3944512141720130816,2718,8/17/2013,8/18/2013 12:00,-121.4322903,-121.3890625,39.4423329,39.4864272
889,2013,SPRINGS,CA3420011896420130502,24042,5/2/2013,5/4/2013 12:00,-119.0890293,-118.9187488,34.06445579,34.20197471
890,2013,POWERHOUSE,CA3459511843720130530,32329,5/31/2013,6/4/2013 12:00,-118.5521497,-118.3618031,34.58423344,34.75134701
891,2013,MORGAN,CA3790512187420130908,3029,9/8/2013,9/10/2013 12:00,-121.9295099,-121.8721051,37.86003432,37.90637259
892,2013,GRAND,CA3481811891020130515,4526,5/15/2013,5/17/2013 12:00,-118.9375621,-118.8841119,34.75866529,34.81855791
893,2013,WHITE,CA3454311980320130527,2033,5/27/2013,5/28/2013 12:00,-119.8039545,-119.7438522,34.54240568,34.56173843
894,2013,UNNAMED,MS3391408892220130217,1822,2/17/2013,2/17/2013 12:00,-88.92449279,-88.89003396,33.89999272,33.93924472
895,2013,SUMMIT,CA3394511686920130501,3319,5/1/2013,5/2/2013 12:00,-116.9417327,-116.876006,33.93862089,33.980016
896,2013,MIDWAY CEM PRESCRIBED BURN,MS3449708937620130309,2513,3/8/2013,3/8/2013 12:00,-89.40877792,-89.35316925,34.47664434,34.51323448
897,2013,HATHAWAY,CA3400311682420130609,3859,6/9/2013,6/21/2013 12:00,-116.8415234,-116.7600712,33.99725866,34.04997231
898,2013,SILVER,CA3391811691120130807,20863,8/7/2013,8/10/2013 12:00,-116.9070609,-116.7003202,33.84313424,33.91394267
899,2013,FELIPE,CA3312611651920130523,2961,5/23/2013,5/25/2013 12:00,-116.5703332,-116.5143526,33.09919409,33.13994904
900,2013,GENERAL,CA3306911654520130526,1431,5/26/2013,5/28/2013 12:00,-116.5175759,-116.4783924,33.02454128,33.05741645
901,2013,CHARIOT,CA3305611654820130706,7250,7/7/2013,7/9/2013 12:00,-116.4981874,-116.4185009,32.88799673,32.96773885
902,2013,MOUNTAIN,CA3370511672620130715,28202,7/15/2013,7/22/2013 12:00,-116.7276154,-116.5426116,33.66286855,33.80475543
903,2013,CLOVER,CA4033512251120130909,8267,9/9/2013,9/10/2013 12:00,-122.5575155,-122.4862017,40.41833802,40.49506423
904,2013,MCCABE,CA3881312282620131122,3330,11/22/2013,11/23/2013 12:00,-122.8769602,-122.8004382,38.77715425,38.82750241
905,2013,FALLS,CA3361811742120130805,1577,8/5/2013,8/6/2013 12:00,-117.41656,-117.3686247,33.61904527,33.65555632
906,2013,DELUZ,CA3337411729920131005,2358,10/5/2013,10/6/2013 12:00,-117.3391889,-117.2889566,33.33751013,33.38612693
907,2013,CARPENTER 1,NV3620411570220130701,27879,7/3/2013,7/19/2013 12:00,-115.7075573,-115.5045852,36.18165897,36.28503191
908,2013,GREGERSON,NV3721611485020130705,2994,7/5/2013,7/5/2013 12:00,-114.8605012,-114.8202233,37.14500987,37.21457598
909,2013,PUSKUS LAKE,MS3442708934420130314,2271,3/15/2013,3/15/2013 12:00,-89.375413,-89.32499908,34.41141022,34.45122788
910,2013,PROSPECT,AZ3589811315620130801,1254,8/8/2013,8/15/2013 12:00,-113.195308,-113.1540215,35.89142258,35.93232368
911,2013,DEWDROP,AZ3641611351820130702,1297,7/2/2013,7/8/2013 12:00,-113.5198179,-113.4727006,36.40634282,36.43103596
912,2013,THIRTY TWO,UT4182011233920130708,1114,7/8/2013,7/8/2013 12:00,-112.3369801,-112.3023242,41.80074308,41.8213152
913,2013,EUREKA,MT4482411189420130812,6213,8/13/2013,8/24/2013 12:00,-111.921326,-111.8468808,44.79454717,44.89388454
914,2013,UNNAMED,MS3392008886220130315,1071,3/16/2013,3/16/2013 12:00,-88.89264945,-88.86238604,33.91007805,33.93596985
915,2013,PERKINSVILLE,AZ3473611239020130430,1555,4/30/2013,4/30/2013 12:00,-112.390851,-112.3527247,34.7318636,34.76537697
916,2013,DOCE,AZ3459511259620130618,6858,6/18/2013,6/21/2013 12:00,-112.6015503,-112.5320791,34.58765111,34.67671974
917,2013,UNNAMED,AL3340308593520130217,2667,2/17/2013,2/21/2013 12:00,-85.94421271,-85.89651932,33.37950161,33.42709202
918,2013,YARNELL HILL,AZ3422811279120130628,7947,6/30/2013,7/1/2013 12:00,-112.8091815,-112.7423528,34.20470227,34.28046011
919,2013,EASTWOOD MESA,AZ3453511283420130815,3729,8/16/2013,8/17/2013 12:00,-112.8759108,-112.8207653,34.52770758,34.58124233
920,2013,PLAYGROUND,UT4151911370320130720,3110,7/20/2013,7/22/2013 12:00,-113.7830999,-113.6931805,41.51845559,41.54812019
921,2013,STATE,UT4197511236920130808,31011,8/9/2013,8/18/2013 12:00,-112.4302483,-112.2553743,41.95813152,42.0991159
922,2013,BURROUGHS,WY4368810966320130830,1663,8/31/2013,9/2/2013 12:00,-109.680614,-109.6283133,43.67640634,43.71646107
923,2013,SKINNER,AZ3591311201420130726,1482,8/4/2013,8/11/2013 12:00,-112.0630848,-112.010167,35.90496645,35.92760572
924,2013,FAIRFIELD,WY4273810886420130722,1457,7/22/2013,7/24/2013 12:00,-108.8929711,-108.8023765,42.72447835,42.75633785
925,2013,HARDLUCK,WY4395910974120130720,25911,7/21/2013,8/21/2013 12:00,-109.8358682,-109.6158229,43.84170486,44.02263589
926,2013,UNNAMED,AL3267208705620130303,1294,3/3/2013,3/3/2013 12:00,-87.07084541,-87.04180441,32.66085137,32.68903807
927,2013,BIG FORK,WY4486210829520130412,1090,4/27/2013,4/27/2013 12:00,-108.3103682,-108.2337703,44.85924836,44.87913766
928,2013,TRES LAGUNAS,NM3571510568020130530,5832,5/31/2013,6/12/2013 12:00,-105.7054442,-105.6364837,35.69583276,35.75901067
929,2013,BEAVER,AZ3596311382420130701,6751,7/2/2013,7/2/2013 12:00,-113.9158469,-113.8333183,35.90795411,36.00637801
930,2013,JAROSO,NM3591110572720130610,9529,6/11/2013,6/28/2013 12:00,-105.7524975,-105.6060379,35.86067584,35.93735876
931,2013,WHITES PEAK,NM3635110502720130613,1216,6/15/2013,6/16/2013 12:00,-105.0406051,-105.0076542,36.32710616,36.35328739
932,2013,THREE-IN-ONE RX-BURN,AZ3320510963220130507,3521,5/7/2013,5/16/2013 12:00,-109.6834589,-109.6273854,33.19733123,33.25071715
933,2013,THOMPSON RIDGE,NM3589210662020130531,21077,6/1/2013,6/27/2013 12:00,-106.6232139,-106.4917163,35.83546322,35.94429258
934,2013,UNNAMED,AR3503809381820130328,4719,3/15/2013,3/28/2013 12:00,-93.85258722,-93.78962391,34.99139504,35.05529557
935,2013,PINE SALT,AZ3343510971420130513,13696,5/13/2013,6/12/2013 12:00,-109.7924489,-109.6415402,33.30449934,33.3744454
936,2013,UNNAMED,AL3375708552920130127,6320,2/18/2013,2/18/2013 12:00,-85.57611813,-85.51566223,33.69866416,33.78775096
937,2013,ALUM,WY4458611055120130814,7084,8/17/2013,8/21/2013 12:00,-110.5608276,-110.4095517,44.56954541,44.61356095
938,2013,ALDER,WY4434311031120130814,3261,8/15/2013,8/21/2013 12:00,-110.3291642,-110.272427,44.32660573,44.37803289
939,2013,BLACKROCK,AZ3300611018420130514,1627,5/14/2013,5/18/2013 12:00,-110.2766755,-110.2489153,33.00739918,33.04183559
940,2013,UNNAMED,AL3368008562520130304,2777,3/4/2013,3/4/2013 12:00,-85.63672635,-85.5932955,33.67287321,33.71857813
941,2013,BEETOWN,AZ3310111008020130530,1225,5/31/2013,6/4/2013 12:00,-110.1155723,-110.0388834,33.08715501,33.1396517
942,2013,UNNAMED,AL3381308549820130314,2611,3/14/2013,3/14/2013 12:00,-85.52420653,-85.48118522,33.79582191,33.83596081
943,2013,MABEY,ID4277311180620130805,1183,8/6/2013,8/6/2013 12:00,-111.8318468,-111.7867867,42.76760318,42.79513883
944,2013,FOURMILE,AZ3328610958720130607,12960,6/8/2013,6/13/2013 12:00,-109.5955696,-109.4955908,33.24142444,33.32549526
945,2013,MILLVILLE,UT4164511180820130811,2934,8/11/2013,8/16/2013 12:00,-111.8091664,-111.7483382,41.62077776,41.66251704
946,2013,CREEK,AZ3339910989520130616,16120,6/17/2013,6/29/2013 12:00,-109.9166654,-109.7511333,33.35624639,33.43833839
947,2013,WILDFLOWER,UT4003811267220130629,1708,6/30/2013,7/1/2013 12:00,-112.7148571,-112.6779125,39.9604954,40.00636494
948,2013,PATCH SPRINGS,UT4034111267020130810,29562,8/11/2013,8/28/2013 12:00,-112.7065805,-112.5797843,40.32472238,40.50609604
949,2013,UNNAMED,AL3276008703020130422,4279,4/22/2013,4/22/2013 12:00,-87.04293335,-86.95943132,32.74974921,32.79542503
950,2013,ROCKPORT,UT4078411140920130813,2018,8/14/2013,8/14/2013 12:00,-111.4481901,-111.4082861,40.75520741,40.78959304
951,2013,222,UT3976811230220130815,1657,8/15/2013,8/16/2013 12:00,-112.325579,-112.2965066,39.81714998,39.86894024
952,2013,ANTELOPE,UT3858711284620130628,5515,6/29/2013,6/29/2013 12:00,-112.8894304,-112.7931892,38.5520679,38.61176451
953,2013,BLACK MOUNTAIN,UT3816611289120130702,4603,7/3/2013,7/4/2013 12:00,-112.911787,-112.872755,38.06524208,38.17322284
954,2013,EAST PEAK,CO3745910490420130619,10082,6/20/2013,6/26/2013 12:00,-104.9451257,-104.8097455,37.40041945,37.45639565
955,2013,BLACK FOREST,CO3901210474920130611,11885,6/11/2013,6/13/2013 12:00,-104.7758089,-104.6103403,38.99916002,39.08878176
956,2013,BEAVER DAM,TN3526608411420130409,4336,4/9/2013,4/10/2013 12:00,-84.15156762,-84.07758357,35.24423555,35.29065965
957,2013,UNNAMED,GA3472208414120130409,1637,4/9/2013,4/9/2013 12:00,-84.15779734,-84.12778755,34.69184221,34.74194955
958,2013,ROYAL GORGE,CO3845410535020130611,3290,6/11/2013,6/15/2013 12:00,-105.3565944,-105.2703005,38.43866612,38.48042939
959,2013,UNNAMED,NC3510308386820130409,1109,4/10/2013,4/10/2013 12:00,-83.88740345,-83.84822872,35.0918492,35.11799937
960,2013,UNNAMED,GA3476708379720130410,1998,4/10/2013,4/10/2013 12:00,-83.81000236,-83.7732612,34.74569957,34.78507208
961,2013,SOLDIER BASIN,AZ3143511076720130517,11052,5/18/2013,5/24/2013 12:00,-110.7985114,-110.7230421,31.40955077,31.50114413
962,2013,COYOTE,AZ3163711164220130707,1493,7/8/2013,7/8/2013 12:00,-111.6527077,-111.6184435,31.62023202,31.6489441
963,2013,DEAN PEAK,AZ3511911386220130629,5846,6/30/2013,7/3/2013 12:00,-113.895386,-113.8247284,35.09815292,35.1732463
964,2013,WILD ROSE,CO3975310887720130619,1153,6/19/2013,6/20/2013 12:00,-108.8747402,-108.8467516,39.75457666,39.78135544
965,2013,CITADEL,CO4028410821720130721,1894,7/21/2013,7/24/2013 12:00,-108.2248977,-108.1891056,40.26142939,40.30484981
966,2013,WEST FORK COMPLEX,CO3746210694320130605,18775,6/14/2013,7/1/2013 12:00,-107.001941,-106.8852108,37.46333137,37.56519705
967,2013,WEST FORK COMPLEX - EAST ZONE,CO3758810686320130605,34441,6/20/2013,6/29/2013 12:00,-106.9472737,-106.7298477,37.5470991,37.70854969
968,2013,COG,CO4051910728920130817,1035,8/17/2013,8/17/2013 12:00,-107.2902413,-107.2603711,40.50674323,40.52869073
969,2013,GALENA FIRE,CO4056810518720130315,1319,3/15/2013,3/16/2013 12:00,-105.1903075,-105.16142,40.54461661,40.59055882
970,2013,SILVER,NM3288810780920130607,137884,6/8/2013,7/1/2013 12:00,-107.9821264,-107.6879761,32.80862321,33.16939826
971,2013,PAPOOSE,CO3769910713620130605,46991,6/20/2013,7/4/2013 12:00,-107.2561553,-107.0326121,37.57825673,37.79430869
972,2013,FY13 DUDDA SHOP,FL2621908080320130125,4329,1/27/2013,2/12/2013 12:00,-80.8823766,-80.82944588,26.21156603,26.2596973
973,2013,ARCHIMEDES,AK6904616156420130620,1004,6/20/2013,6/21/2013 12:00,-161.6069491,-161.5494668,69.02501198,69.05792867
974,2013,LADUE FORK,AK6340514152420130625,7517,6/25/2013,7/15/2013 12:00,-141.6244029,-141.4806253,63.32882154,63.41233333
975,2013,CHISANA RIVER,AK6251014141420130531,44397,6/1/2013,6/28/2013 12:00,-141.7085153,-141.366983,62.31944444,62.54255347
976,2013,AWUNA RIVER 1,AK6905015615020130620,1135,6/20/2013,6/21/2013 12:00,-156.1919584,-156.1112686,69.03859451,69.06981625
977,2013,COLVILLE,AK6906715636720130620,1043,6/20/2013,6/21/2013 12:00,-156.4048297,-156.3288397,69.0701889,69.09374297
978,2013,BITTER CREEK,AK6317414196120130531,1947,6/1/2013,6/2/2013 12:00,-142.0358656,-141.9086773,63.11478894,63.17858491
979,2013,BIG TIMBER CREEK,AK6376614169520130627,8745,6/27/2013,7/15/2013 12:00,-141.8072744,-141.6238955,63.74056894,63.81467113
980,2013,TETLIN JCT RIDGE,AK6328614244520130625,18530,6/27/2013,8/17/2013 12:00,-142.471977,-142.1025816,63.24629649,63.34729786
981,2013,UNNAMED,AR3495909392720130307,9385,3/7/2013,3/20/2013 12:00,-94.00144599,-93.87741139,34.9403177,34.99955986
982,2013,BLUE BIRD 2,FL2594008100320130516,3866,5/16/2013,5/17/2013 12:00,-81.01948453,-80.96434683,25.92889844,25.97791563
983,2013,UNNAMED,AR3488709387720130419,2021,4/16/2013,4/16/2013 12:00,-93.90864508,-93.84048917,34.87623643,34.89842523
984,2013,SOUTH FORK,AK6558315963320130623,6398,6/23/2013,6/27/2013 12:00,-159.6575576,-159.487307,65.58010171,65.64115065
985,2013,SHAKTOOLIK RIVER,AK6412116029820130620,11972,6/20/2013,6/25/2013 12:00,-160.393277,-160.1747225,64.08726457,64.16526211
986,2013,UNNAMED,AR3476909364420130309,2131,3/7/2013,3/7/2013 12:00,-93.67159352,-93.61774557,34.75309029,34.78079051
987,2013,UNNAMED,AR3474709363020130317,2526,3/15/2013,3/15/2013 12:00,-93.6593462,-93.60426398,34.73282271,34.76625537
988,2013,UNNAMED,OK3430909473120130326,2482,3/20/2013,3/27/2013 12:00,-94.73337107,-94.68833549,34.30093502,34.33398775
989,2013,UNNAMED,AR3476809373520130418,2746,4/16/2013,4/16/2013 12:00,-93.77906804,-93.69246488,34.74627643,34.77159691
990,2013,UNNAMED,AR3464809387520130316,5759,3/14/2013,3/16/2013 12:00,-93.90812263,-93.83320419,34.6165045,34.6800307
991,2013,UNNAMED,AR3491209308520130328,8607,3/7/2013,4/15/2013 12:00,-93.14557123,-92.98036681,34.89851901,34.94331577
992,2013,UNNAMED,OK3431009459020130314,3520,3/14/2013,3/16/2013 12:00,-94.66230728,-94.60658484,34.30198307,34.34802192
993,2013,PROSPECT CREEK,AK6680915094620130620,61848,6/21/2013,7/1/2013 12:00,-151.3125186,-150.5787308,66.7362619,66.89651357
994,2013,UNNAMED,MS3329608912220130303,2162,3/3/2013,3/3/2013 12:00,-89.13918231,-89.10393328,33.28392582,33.3224269
995,2013,KANUTI RIVER 1,AK6634615095120130624,2032,6/21/2013,7/6/2013 12:00,-151.0153454,-150.9149115,66.33569403,66.37915465
996,2013,BIEN 1-4,MS3255008966620130317,1888,3/20/2013,3/20/2013 12:00,-89.69579844,-89.64408929,32.53230812,32.55832814
997,2013,RAY RIVER 2,AK6608315081920130620,21032,6/21/2013,8/14/2013 12:00,-150.9059267,-150.5219689,66.03001755,66.1244692
998,2013,SIRUK CREEK,AK6674615365020130621,21265,6/23/2013,6/26/2013 12:00,-153.8396385,-153.4856073,66.68925721,66.77349057
999,2013,13-NV-STILLWATER-WEST MARSH MILLENS BURN,NV3961811852320130319,1419,3/20/2013,3/20/2013 12:00,-118.5398479,-118.4980325,39.61465321,39.67079119
1000,2013,UNNAMED,MS3240708959720130329,2388,3/16/2013,3/16/2013 12:00,-89.6173461,-89.57999305,32.39205574,32.42840002
1001,2013,TIMBER CREEK,AK6720915178420130620,2617,6/21/2013,6/29/2013 12:00,-151.8074284,-151.6909746,67.20605681,67.24041596
1002,2013,UNNAMED,MS3107808928720130523,1573,5/18/2013,5/18/2013 12:00,-89.31124992,-89.27355121,31.04922465,31.08354609
1003,2013,UNNAMED,MS3093008929920130523,2428,5/17/2013,5/17/2013 12:00,-89.32385957,-89.28203276,30.91674442,30.95388072
